region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
São Miguel dos Campos,1,0,5,0,1,0,0,New confirmed cases by infection date,Decreasing
São Pedro,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
São Pedro da Aldeia,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
São Pedro da Água Branca,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
São Pedro de Alcântara,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
São Pedro do Piauí,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
São Raimundo Nonato,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
São Roque,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
São Sebastião,1,0.9,1,1,1,1,1,Effective reproduction no.,Decreasing
São Sebastião do Caí,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
São Sebastião do Uatumã,1,0,4,1,2,1,1,New confirmed cases by infection date,Likely decreasing
São Vicente,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Tabapuã,1,0,3,1,2,1,1,New confirmed cases by infection date,Decreasing
Tabatinga,1,1,1,1,1,1,1,Effective reproduction no.,Likely increasing
Taboão da Serra,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Tabuleiro do Norte,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tailândia,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Taió,1,0,2,0,1,0,0,New confirmed cases by infection date,Decreasing
Tamarana,1,0.7,1.2,0.9,1.1,1,1.1,Effective reproduction no.,Unsure
Tanguá,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tapejara,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Taquara,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tartarugalzinho,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Tasso Fragoso,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Tatuí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Taubaté,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Tauá,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Tefé,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Telêmaco Borba,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tenente Portela,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Teresina,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Teresópolis,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Teutônia,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Teófilo Otoni,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tietê,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Tijucas,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Timbaúba,1,0.8,1.2,0.9,1.1,1,1.1,Effective reproduction no.,Unsure
Timon,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Timóteo,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tocantinópolis,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tocantínia,1,0,2,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Toledo,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Toritama,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Torres,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Tramandaí,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Treze de Maio,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Trindade,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Triunfo,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Três Cachoeiras,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Três Corações,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Três Rios,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tubarão,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Tucumã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tucuruí,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Tunápolis,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tupaciguara,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Tupã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Tururu,1,0,2,0,1,0,1,New confirmed cases by infection date,Decreasing
Turvo,1,0,1,0,1,0,1,New confirmed cases by infection date,Decreasing
Uauá,1,0,1,0,1,0,1,New confirmed cases by infection date,Decreasing
Ubatuba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ubá,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Uchoa,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Uiramutã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Umuarama,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Unaí,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
União,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
União dos Palmares,1,0,3,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Upanema,1,0,3,1,1,1,1,New confirmed cases by infection date,Decreasing
Urbano Santos,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Urucará,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Uruguaiana,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Urussanga,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Uruçuca,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Urânia,1,0,3,1,1,1,1,New confirmed cases by infection date,Likely decreasing
Vacaria,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Valentim Gentil,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Valença,1,1,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Valença do Piauí,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Valinhos,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Valparaíso,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Valparaíso de Goiás,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Vargem Alta,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Varginha,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Vassouras,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Venda Nova do Imigrante,1,0,3,1,2,1,2,New confirmed cases by infection date,Decreasing
Venturosa,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Venâncio Aires,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Veranópolis,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Videira,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Vila Valério,1,0,3,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Vila Velha,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Viradouro,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Visconde do Rio Branco,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Vitorino Freire,1,0,1,1,1,1,1,New confirmed cases by infection date,Decreasing
Vitória,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Vitória da Conquista,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Vitória de Santo Antão,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Vitória do Jari,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Volta Redonda,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Votuporanga,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Wanderlândia,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Wenceslau Guimarães,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Xanxerê,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Xapuri,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Xinguara,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Zortéa,1,0,4,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Zortéa,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Zé Doca,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Águas Belas,1,0.92,1.09,0.96,1.01,0.97,0.99,Effective reproduction no.,Unsure
Águas Lindas de Goiás,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Águia Branca,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Apuarema,0.99,0.9,1.09,0.97,1.02,0.98,1,Effective reproduction no.,Unsure
Araripina,0.98,0.93,1.03,0.97,1,0.98,0.99,Effective reproduction no.,Likely decreasing
Conceição da Barra,0.98,0.89,1.05,0.96,1,0.99,1,Effective reproduction no.,Unsure
Parnarama,0.98,0.91,1.05,0.95,1,0.97,0.98,Effective reproduction no.,Unsure
Varjota,0.98,0.89,1.07,0.95,1,0.97,0.99,Effective reproduction no.,Unsure
Aragarças,0.97,0.92,1.03,0.96,0.99,0.96,0.97,Effective reproduction no.,Likely decreasing
Senador Guiomard,0.97,0.85,1.05,0.95,1,0.97,0.99,Effective reproduction no.,Unsure
Seropédica,0.97,0.88,1.07,0.94,0.99,0.96,0.98,Effective reproduction no.,Likely decreasing
Monte Alegre do Piauí,0.96,0.88,1.05,0.92,0.97,0.94,0.96,Effective reproduction no.,Likely decreasing
Presidente Dutra,0.96,0.78,1.11,0.91,1,0.95,0.98,Effective reproduction no.,Unsure
Água Preta,0.96,0.84,1.08,0.93,1,0.95,0.97,Effective reproduction no.,Likely decreasing
Atalaia do Norte,0.95,0.87,1.04,0.92,0.98,0.94,0.96,Effective reproduction no.,Likely decreasing
Fundão,0.95,0.87,1.01,0.94,0.98,0.95,0.96,Effective reproduction no.,Likely decreasing
Teodoro Sampaio,0.95,0.88,1.02,0.93,0.97,0.95,0.96,Effective reproduction no.,Likely decreasing
Acrelândia,0.94,0.84,1.03,0.91,0.97,0.94,0.96,Effective reproduction no.,Likely decreasing
Curaçá,0.94,0.84,1.03,0.91,0.97,0.94,0.96,Effective reproduction no.,Likely decreasing
Lajedo,0.94,0.87,0.99,0.91,0.95,0.93,0.95,Effective reproduction no.,Decreasing
Placas,0.94,0.83,1.03,0.92,0.97,0.94,0.95,Effective reproduction no.,Likely decreasing
Quissamã,0.94,0.86,1.02,0.92,0.97,0.93,0.95,Effective reproduction no.,Likely decreasing
Urânia,0.94,0.87,1.01,0.92,0.97,0.93,0.95,Effective reproduction no.,Likely decreasing
Bom Jesus do Tocantins,0.93,0.88,0.98,0.91,0.95,0.93,0.94,Effective reproduction no.,Decreasing
Itacoatiara,0.93,0.85,1.02,0.91,0.96,0.93,0.94,Effective reproduction no.,Likely decreasing
Sanharó,0.93,0.84,1.03,0.9,0.95,0.92,0.93,Effective reproduction no.,Likely decreasing
São Gonçalo,0.93,0.86,1,0.91,0.95,0.92,0.94,Effective reproduction no.,Likely decreasing
Aquidauana,0.92,0.83,0.99,0.9,0.95,0.92,0.94,Effective reproduction no.,Decreasing
Rodeio,0.92,0.81,1.01,0.89,0.94,0.91,0.93,Effective reproduction no.,Likely decreasing
Santa Juliana,0.92,0.83,1.04,0.9,0.96,0.91,0.93,Effective reproduction no.,Likely decreasing
São José da Lapa,0.92,0.86,0.99,0.89,0.94,0.91,0.93,Effective reproduction no.,Decreasing
Uchoa,0.92,0.86,0.99,0.9,0.94,0.92,0.93,Effective reproduction no.,Decreasing
União dos Palmares,0.92,0.83,1.01,0.9,0.95,0.91,0.93,Effective reproduction no.,Likely decreasing
Anamã,0.91,0.84,0.99,0.89,0.94,0.91,0.93,Effective reproduction no.,Decreasing
Itapajé,0.91,0.84,0.99,0.88,0.92,0.89,0.91,Effective reproduction no.,Decreasing
Abaetetuba,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Abreu e Lima,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Acarape,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Acaraú,0.9,0.7,1.1,0.8,0.9,0.8,0.9,Effective reproduction no.,Likely decreasing
Afuá,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Aldeias Altas,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Alenquer,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Almadina,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Almirante Tamandaré,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Altamira,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Alto Alegre do Pindaré,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Américo de Campos,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Aquidabã,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Aquiraz,0.9,0.7,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Aracaju,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Arapiraca,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Araquari,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Araçatuba,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Araçoiaba da Serra,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Areia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Areia Branca,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Arujá,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Assaí,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Açu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Bady Bassitt,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Baixo Guandu,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Balneário Arroio do Silva,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Balneário Camboriú,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Baraúna,0.9,0.6,1.1,0.8,0.9,0.8,0.9,Effective reproduction no.,Likely decreasing
Barcarena,0.9,0.7,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Barra de São Francisco,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Barra do Corda,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Barra dos Coqueiros,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Barras,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Barro Duro,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Barueri,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Bataguassu,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Bayeux,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Baía da Traição,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Beberibe,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Belmonte,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Belo Oriente,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Bertioga,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Biguaçu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Biritiba-Mirim,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Boca do Acre,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Bom Jesus das Selvas,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Bom Jesus do Itabapoana,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Bonfim,0.9,0.7,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Bonito,0.9,0.7,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Boquim,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Bragança,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Braço do Norte,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Brusque,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Buerarema,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Bujaru,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Buriti,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Buriti dos Lopes,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Buriticupu,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Caarapó,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cabedelo,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Cabreúva,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cachoeira Paulista,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cacimba de Dentro,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cajamar,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Camacan,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Camaçari,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Camboriú,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Camocim,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Campina Grande,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Campina Grande do Sul,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Campinas,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Campinorte,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Campo Alegre,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Campo Bom,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Campo Limpo Paulista,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Campo Maior,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Campo do Brito,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Campos Novos,0.9,0.7,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Candeias,0.9,0.6,1.2,0.8,1,0.8,0.9,Effective reproduction no.,Unsure
Canelinha,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Canhotinho,0.9,0.6,1.1,0.8,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Canindé,0.9,0.8,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Capanema,0.9,0.7,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Capinzal,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Capivari de Baixo,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Capoeiras,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Capão Bonito,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Carira,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Caririaçu,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Carnaubal,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Casserengue,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Cataguases,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Caucaia,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Caxias,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Cidade Ocidental,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Coelho Neto,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Colatina,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Conceição da Feira,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Conceição do Almeida,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Conceição do Mato Dentro,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Conchal,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Coronel Fabriciano,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Cosmópolis,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Costa Rica,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Cotia,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Crato,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Cruz das Almas,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cubatão,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Cupira,0.9,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Currais Novos,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Curuçá,0.9,0.8,1.1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Delmiro Gouveia,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Diadema,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Diamante,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Dom Eliseu,0.9,0.7,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Dom Pedro,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Ecoporanga,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Eldorado,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Elesbão Veloso,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Embu das Artes,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Embu-Guaçu,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Epitaciolândia,0.9,0.7,1,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Esperantina,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Espigão D'Oeste,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Esplanada,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Eunápolis,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Exu,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Farias Brito,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Feijó,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Formosa da Serra Negra,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Forquilhinha,0.9,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Fortaleza dos Nogueiras,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Francisco Morato,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Franco da Rocha,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Frecheirinha,0.9,0.8,1,0.9,1,0.9,0.9,Effective reproduction no.,Likely decreasing
Frei Paulo,0.9,0.8,0.9,0.8,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Garuva,0.9,0.8,1,0.9,0.9,0.8,0.9,Effective reproduction no.,Decreasing
Gaspar,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Girau do Ponciano,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Goianira,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Governador Celso Ramos,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Gravatá,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Graça,0.9,0.8,1,0.8,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Guabiruba,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Likely decreasing
Guaiçara,0.9,0.8,0.9,0.8,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guajará,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guajará-Mirim,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guapiaçu,0.9,0.9,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guaraciaba do Norte,0.9,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Guararapes,0.9,0.9,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guaratinga,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Guariba,0.9,0.9,1,0.9,1,0.9,0.9,Effective reproduction no.,Decreasing
Horizonte,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Hortolândia,0.9,0.8,1,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
Iacanga,0.9,0.8,0.9,0.9,0.9,0.9,0.9,Effective reproduction no.,Decreasing
