region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Eirunepé,19 (17 -- 22),19,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Esperantina,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Girau do Ponciano,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Guajará-Mirim,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Guareí,19 (16 -- 22),19,19,1,16,19,19,20,20,22,New confirmed cases by infection date,Unsure
Ibirubá,19 (16 -- 22),19,19,1,16,19,19,20,20,22,New confirmed cases by infection date,Unsure
Itabaianinha,19 (16 -- 23),19,19,2,16,19,19,20,20,23,New confirmed cases by infection date,Unsure
Itaberaí,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Limoeiro do Norte,19 (17 -- 22),19,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Matriz de Camaragibe,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Medicilândia,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Mesquita,19 (16 -- 22),19,19,1,16,19,19,20,20,22,New confirmed cases by infection date,Unsure
Mucajaí,19 (16 -- 23),19,20,2,16,19,19,20,20,23,New confirmed cases by infection date,Unsure
Nova Serrana,19 (16 -- 23),19,19,2,16,19,19,20,20,23,New confirmed cases by infection date,Unsure
Pilar,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Poções,19 (16 -- 22),19,19,1,16,19,19,20,20,22,New confirmed cases by infection date,Unsure
Presidente Dutra,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Queimadas,19 (17 -- 22),19,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Rio Maria,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Santana do Araguaia,19 (17 -- 22),19,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Surubim,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
São Paulo de Olivença,19 (17 -- 22),19,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Tabuleiro do Norte,19 (17 -- 22),19,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Teotônio Vilela,19 (17 -- 22),19,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Timbaúba,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Três Passos,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Ubatã,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
União,19 (16 -- 22),19,19,1,16,19,19,20,20,22,New confirmed cases by infection date,Unsure
Uruçuí,19 (17 -- 21),19,19,1,17,19,19,20,20,21,New confirmed cases by infection date,Unsure
Barbalha,10 (8 -- 11),10,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Benevides,10 (8 -- 11),10,10,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Quixelô,10 (8 -- 11),10,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Reriutaba,10 (8 -- 11),10,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Santo Amaro,10 (8 -- 11),10,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Acarape,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Acaraú,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Acopiara,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Anapu,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Aparecida do Taboado,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Apodi,9 (8 -- 10),9,9,0,8,9,9,10,10,10,New confirmed cases by infection date,Unsure
Aracati,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Bela Vista de Goiás,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Belo Jardim,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Boca da Mata,9 (7 -- 11),9,9,1,7,9,9,10,10,11,New confirmed cases by infection date,Unsure
Bonfim,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Brejo da Madre de Deus,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Buriticupu,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Camacan,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Caracaraí,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Coelho Neto,9 (5 -- 11),9,9,1,5,8,9,9,10,11,New confirmed cases by infection date,Unsure
Conceição das Alagoas,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Curionópolis,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Curuçá,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Delmiro Gouveia,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Dom Eliseu,9 (7 -- 11),9,9,1,7,9,9,10,10,11,New confirmed cases by infection date,Unsure
Farias Brito,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Formoso do Araguaia,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Frecheirinha,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Frutal,9 (7 -- 12),9,9,1,7,9,9,10,10,12,New confirmed cases by infection date,Unsure
Granja,9 (7 -- 11),9,9,1,7,9,9,10,10,11,New confirmed cases by infection date,Unsure
Ibirataia,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Igarapé-Miri,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Iracemápolis,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Itaberaba,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Itajuípe,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Itapipoca,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Itaporanga d'Ajuda,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Itarema,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Itatira,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Jaraguá,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Jaru,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Lagarto,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Lago da Pedra,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Luzilândia,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Manicoré,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Miguel Alves,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Mombaça,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Nossa Senhora da Glória,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Nova Mamoré,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Olho d'Água das Flores,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Orós,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Paracuru,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Penedo,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Pindobaçu,9 (8 -- 11),9,10,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Ponta de Pedras,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Porto Ferreira,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Propriá,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Quixadá,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Rio Largo,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Santa Gertrudes,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Santa Helena,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Santa Quitéria,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Serrana,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Sobral,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
São Benedito do Rio Preto,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
São Domingos do Maranhão,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
São Mateus do Maranhão,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
São Raimundo das Mangabeiras,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Tarauacá,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Tobias Barreto,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Tuntum,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Ubajara,9 (8 -- 11),9,10,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Uruará,9 (8 -- 11),9,9,1,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Vitória do Xingu,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Viçosa do Ceará,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Xinguara,9 (7 -- 12),9,9,1,7,9,9,10,10,12,New confirmed cases by infection date,Unsure
Zé Doca,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Água Branca,9 (8 -- 11),9,9,0,8,9,9,10,10,11,New confirmed cases by infection date,Unsure
Água Preta,9 (7 -- 11),9,9,1,7,9,9,10,10,11,New confirmed cases by infection date,Unsure
Casimiro de Abreu,2.9 (2.4 -- 3.3),2.9,2.9,0.3,2.4,2.7,2.8,2.9,3.1,3.3,Effective reproduction no.,Unsure
Portel,2.4 (2 -- 2.8),2.4,2.4,0.2,2,2.3,2.4,2.5,2.6,2.8,Effective reproduction no.,Unsure
Varjota,2.4 (2 -- 2.7),2.4,2.4,0.2,2,2.2,2.3,2.4,2.5,2.7,Effective reproduction no.,Unsure
Açu,1.6 (1.5 -- 1.8),1.6,1.6,0.1,1.5,1.6,1.6,1.7,1.7,1.8,Effective reproduction no.,Unsure
Coreaú,1.6 (1.5 -- 1.8),1.6,1.6,0.1,1.5,1.6,1.6,1.7,1.7,1.8,Effective reproduction no.,Unsure
Paraty,1.6 (1.5 -- 1.8),1.6,1.6,0.1,1.5,1.6,1.6,1.7,1.7,1.8,Effective reproduction no.,Unsure
Vitorino Freire,1.6 (1.5 -- 1.7),1.6,1.6,0.1,1.5,1.6,1.6,1.6,1.6,1.7,Effective reproduction no.,Unsure
Cuiabá,1.5 (1.3 -- 2),1.5,1.6,0.2,1.3,1.4,1.5,1.6,1.7,2,Effective reproduction no.,Unsure
Espírito Santo do Pinhal,1.5 (1.5 -- 1.6),1.5,1.5,0,1.5,1.5,1.5,1.5,1.5,1.6,Effective reproduction no.,Unsure
Itaboraí,1.5 (1.5 -- 1.6),1.5,1.5,0.1,1.5,1.5,1.5,1.5,1.6,1.6,Effective reproduction no.,Unsure
Itapecuru Mirim,1.5 (1.4 -- 1.6),1.5,1.5,0.1,1.4,1.5,1.5,1.5,1.6,1.6,Effective reproduction no.,Unsure
Primavera do Leste,1.5 (1.3 -- 1.8),1.5,1.5,0.2,1.3,1.4,1.5,1.5,1.6,1.8,Effective reproduction no.,Unsure
Rondonópolis,1.5 (1.3 -- 1.8),1.5,1.5,0.2,1.3,1.4,1.4,1.5,1.6,1.8,Effective reproduction no.,Unsure
Sinop,1.5 (1.3 -- 1.8),1.5,1.5,0.2,1.3,1.4,1.5,1.5,1.6,1.8,Effective reproduction no.,Unsure
Tangará da Serra,1.5 (1.3 -- 1.8),1.5,1.5,0.2,1.3,1.4,1.4,1.5,1.6,1.8,Effective reproduction no.,Unsure
Tutóia,1.5 (1.4 -- 1.7),1.5,1.5,0.1,1.4,1.5,1.5,1.6,1.6,1.7,Effective reproduction no.,Unsure
Várzea Grande,1.5 (1.3 -- 1.9),1.5,1.5,0.2,1.3,1.4,1.5,1.6,1.6,1.9,Effective reproduction no.,Unsure
Anchieta,1.4 (1.1 -- 1.6),1.4,1.4,0.1,1.1,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Unsure
Colatina,1.4 (1.2 -- 1.6),1.4,1.4,0.1,1.2,1.3,1.3,1.4,1.5,1.6,Effective reproduction no.,Unsure
Guarapari,1.4 (1.2 -- 1.6),1.4,1.4,0.1,1.2,1.3,1.3,1.4,1.5,1.6,Effective reproduction no.,Unsure
Itapemirim,1.4 (1.2 -- 1.6),1.4,1.4,0.1,1.2,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Unsure
Limoeiro,1.4 (1.3 -- 1.6),1.4,1.4,0.1,1.3,1.4,1.4,1.4,1.5,1.6,Effective reproduction no.,Unsure
Linhares,1.4 (1.2 -- 1.7),1.4,1.4,0.1,1.2,1.3,1.3,1.4,1.5,1.7,Effective reproduction no.,Unsure
Marataízes,1.4 (1.2 -- 1.6),1.4,1.4,0.1,1.2,1.3,1.3,1.4,1.5,1.6,Effective reproduction no.,Unsure
Poção de Pedras,1.4 (1.3 -- 1.5),1.4,1.4,0.1,1.3,1.4,1.4,1.4,1.4,1.5,Effective reproduction no.,Unsure
Sooretama,1.4 (1.2 -- 1.6),1.4,1.4,0.1,1.2,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Unsure
São Gabriel da Palha,1.4 (1.2 -- 1.6),1.4,1.4,0.1,1.2,1.3,1.4,1.4,1.5,1.6,Effective reproduction no.,Unsure
Venda Nova do Imigrante,1.4 (1.2 -- 1.6),1.4,1.4,0.1,1.2,1.3,1.4,1.4,1.5,1.6,Effective reproduction no.,Unsure
Afogados da Ingazeira,1.3 (1.2 -- 1.3),1.3,1.3,0.1,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Afonso Cláudio,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.4,1.4,1.5,Effective reproduction no.,Unsure
Aracruz,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Araras,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Araruama,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Atibaia,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Baixo Guandu,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Barcarena,1.3 (1.3 -- 1.4),1.3,1.3,0,1.3,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Barra de São Francisco,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.4,1.4,1.5,Effective reproduction no.,Unsure
Barra dos Coqueiros,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Barueri,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Bebedouro,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Bertioga,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Beruri,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Bom Jesus das Selvas,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Botucatu,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Cachoeiro de Itapemirim,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Calçoene,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Campo Limpo Paulista,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Campos do Jordão,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Cariacica,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Castelo,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Chapadinha,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.2,1.2,1.3,1.3,1.4,Effective reproduction no.,Unsure
Cotia,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Cubatão,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Diadema,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Domingos Martins,1.3 (1.2 -- 1.6),1.3,1.4,0.1,1.2,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Unsure
Ecoporanga,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Fernandópolis,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Goiatuba,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Guaratinguetá,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Guareí,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Guarulhos,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Hortolândia,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Ilhabela,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Indaiatuba,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Itanhaém,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Itapecerica da Serra,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Itumbiara,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Jaguaré,1.3 (1.2 -- 1.6),1.3,1.4,0.1,1.2,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Unsure
Jandira,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
José Bonifácio,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Jundiaí,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Laranjal do Jari,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Marechal Floriano,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Mariana,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Mauá,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Mazagão,1.3 (1.2 -- 1.3),1.3,1.3,0.1,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Mogi das Cruzes,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Monte Alegre,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.4,1.4,1.4,Effective reproduction no.,Unsure
Morro Agudo,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Mâncio Lima,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Nova Venécia,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Novo Horizonte,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Oiapoque,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Orlândia,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Osasco,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Ourinhos,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Pedras de Fogo,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Peruíbe,1.3 (1.2 -- 1.3),1.3,1.3,0.1,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Piedade,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Pinheiro,1.3 (1.2 -- 1.3),1.3,1.3,0.1,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Piracicaba,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Pitangueiras,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Pontal,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
Porto Grande,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Pouso Alegre,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Promissão,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Registro,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Ribeirão Pires,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Santa Bárbara d'Oeste,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Santa Helena de Goiás,1.3 (1.3 -- 1.4),1.3,1.3,0.1,1.3,1.3,1.3,1.3,1.4,1.4,Effective reproduction no.,Unsure
Santa Maria de Jetibá,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Santa Teresa,1.3 (1.2 -- 1.5),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.5,Effective reproduction no.,Unsure
Santana,1.3 (1.2 -- 1.4),1.3,1.3,0,1.2,1.3,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Santana do Acaraú,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.3,1.3,1.3,1.4,1.4,Effective reproduction no.,Unsure
Saquarema,1.3 (1.2 -- 1.4),1.3,1.3,0.1,1.2,1.2,1.3,1.3,1.3,1.4,Effective reproduction no.,Unsure
Serra,1.3 (1.1 -- 1.6),1.3,1.3,0.2,1.1,1.3,1.3,1.4,1.4,1.6,Effective reproduction no.,Unsure
Sousa,1.3 (1.2 -- 1.3),1.3,1.3,0.1,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
Suzano,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
São Carlos,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
São José de Mipibu,1.3 (1.2 -- 1.3),1.3,1.3,0.1,1.2,1.2,1.2,1.3,1.3,1.3,Effective reproduction no.,Unsure
São José dos Campos,1.3 (1.2 -- 1.3),1.3,1.3,0,1.2,1.2,1.3,1.3,1.3,1.3,Effective reproduction no.,Unsure
